Over,Batter Runs,Cumulative Runs,Extra_Runs,Total_Runs,Bowler_ID,Striker_ID,Venue_ID,Team_ID
12.6,6,127,0,6,154,199,6,5
13.1,6,133,0,6,40,35,6,5
13.2,1,134,0,1,40,35,6,5
13.3,1,135,0,1,40,199,6,5
13.4,4,139,0,4,40,35,6,5
13.5,1,140,0,1,40,35,6,5
13.6,0,140,0,0,40,199,6,5
14.1,1,141,0,1,179,35,6,5
14.2,0,141,0,0,179,199,6,5
14.3,0,141,0,0,179,199,6,5
14.4,1,142,0,1,179,109,6,5
14.5,4,146,0,4,179,35,6,5
14.6,0,147,1,1,179,35,6,5
14.7,1,148,0,1,179,35,6,5
15.1,4,152,0,4,214,35,6,5
15.2,1,153,0,1,214,35,6,5
15.3,6,159,0,6,214,109,6,5
15.4,0,160,1,1,214,109,6,5
15.5,0,161,1,1,214,109,6,5
15.6,1,162,0,1,214,109,6,5
15.7,4,166,0,4,214,35,6,5
15.8,1,167,0,1,214,35,6,5
16.1,4,171,0,4,154,35,6,5
16.2,0,171,0,0,154,35,6,5
16.3,6,177,0,6,154,35,6,5
16.4,1,178,0,1,154,35,6,5
16.5,1,179,0,1,154,109,6,5
16.6,0,179,0,0,154,35,6,5
17.1,6,185,0,6,40,109,6,5
17.2,0,186,1,1,40,109,6,5
17.3,6,192,0,6,40,109,6,5
17.4,1,193,0,1,40,109,6,5
17.5,0,194,1,1,40,35,6,5
17.6,1,195,0,1,40,35,6,5
17.7,0,195,0,0,40,109,6,5
17.8,0,195,0,0,40,109,6,5
18.1,0,195,0,0,154,35,6,5
18.2,0,195,0,0,154,35,6,5
18.3,1,196,0,1,154,188,6,5
18.4,1,197,0,1,154,4,6,5
18.5,6,203,0,6,154,188,6,5
18.6,4,207,0,4,154,188,6,5
19.1,1,208,0,1,179,4,6,5
19.2,4,212,0,4,179,188,6,5
19.3,4,216,0,4,179,188,6,5
19.4,0,217,1,1,179,188,6,5
19.5,0,217,0,0,179,188,6,5
19.6,1,218,0,1,179,188,6,5
19.7,2,221,1,3,179,4,6,5
19.8,0,222,1,1,179,4,6,5
19.9,1,223,0,1,179,4,6,5
0.1,0,0,0,0,159,182,6,8
0.2,0,0,0,0,159,182,6,8
0.3,4,4,0,4,159,182,6,8
0.4,1,5,0,1,159,182,6,8
0.5,0,5,0,0,159,38,6,8
0.6,0,5,0,0,159,38,6,8
1.1,0,5,0,0,197,182,6,8
1.2,0,5,0,0,197,182,6,8
1.3,0,5,0,0,197,182,6,8
1.4,0,5,0,0,197,271,6,8
1.5,1,6,0,1,197,271,6,8
1.6,0,6,0,0,197,38,6,8
2.1,0,6,0,0,159,271,6,8
2.2,1,7,0,1,159,271,6,8
2.3,0,7,0,0,159,38,6,8
2.4,0,7,0,0,159,38,6,8
2.5,2,9,0,2,159,38,6,8
2.6,0,9,0,0,159,38,6,8
3.1,1,10,0,1,197,271,6,8
3.2,4,14,0,4,197,38,6,8
3.3,0,14,0,0,197,38,6,8
3.4,0,14,0,0,197,38,6,8
3.5,0,14,0,0,197,38,6,8
3.6,1,15,0,1,197,38,6,8
4.1,6,21,0,6,159,38,6,8
4.2,4,25,0,4,159,38,6,8
4.3,1,26,0,1,159,38,6,8
4.4,0,26,0,0,159,271,6,8
4.5,0,26,0,0,159,125,6,8
4.6,0,26,0,0,159,129,6,8
5.1,1,27,0,1,115,38,6,8
5.2,0,27,0,0,115,129,6,8
5.3,0,27,0,0,115,129,6,8
5.4,0,27,0,0,115,129,6,8
5.5,1,28,0,1,115,129,6,8
5.6,6,34,0,6,115,38,6,8
6.1,4,38,0,4,188,129,6,8
6.2,1,39,0,1,188,129,6,8
6.3,1,40,0,1,188,38,6,8
6.4,1,41,0,1,188,129,6,8
6.5,1,42,0,1,188,38,6,8
6.6,1,43,0,1,188,129,6,8
7.1,1,44,0,1,115,129,6,8
7.2,0,44,0,0,115,38,6,8
7.3,1,45,0,1,115,38,6,8
7.4,1,46,0,1,115,129,6,8
7.5,0,46,0,0,115,38,6,8
7.6,1,47,0,1,115,38,6,8
8.1,1,48,0,1,188,38,6,8
8.2,1,49,0,1,188,129,6,8
8.3,6,55,0,6,188,38,6,8
8.4,0,56,1,1,188,38,6,8
8.5,4,60,0,4,188,38,6,8
8.6,0,60,0,0,188,38,6,8
8.7,1,61,0,1,188,38,6,8
9.1,2,63,0,2,115,38,6,8
9.2,4,67,0,4,115,38,6,8
9.3,1,68,0,1,115,38,6,8
9.4,1,69,0,1,115,129,6,8
9.5,2,71,0,2,115,38,6,8
9.6,1,72,0,1,115,38,6,8
10.1,0,72,0,0,188,38,6,8
10.2,1,73,0,1,188,38,6,8
10.3,1,74,0,1,188,129,6,8
10.4,1,75,0,1,188,38,6,8
10.5,0,75,0,0,188,129,6,8
10.6,1,76,0,1,188,203,6,8
11.1,4,80,0,4,184,203,6,8
11.2,0,81,1,1,184,203,6,8
11.3,1,82,0,1,184,203,6,8
11.4,1,83,0,1,184,38,6,8
11.5,1,84,0,1,184,203,6,8
11.6,0,84,0,0,184,38,6,8
11.7,0,84,0,0,184,38,6,8
12.1,6,90,0,6,188,203,6,8
12.2,1,91,0,1,188,203,6,8
12.3,4,95,0,4,188,38,6,8
12.4,6,101,0,6,188,38,6,8
12.5,6,107,0,6,188,38,6,8
12.6,0,107,0,0,188,38,6,8
13.1,1,108,0,1,159,203,6,8
13.2,1,109,0,1,159,38,6,8
13.3,0,109,0,0,159,203,6,8
13.4,0,109,0,0,159,172,6,8
13.5,0,109,0,0,159,172,6,8
13.6,1,110,0,1,159,172,6,8
14.1,0,112,2,2,184,172,6,8
14.2,0,112,0,0,184,38,6,8
14.3,1,113,0,1,184,38,6,8
14.4,1,114,0,1,184,172,6,8
14.5,1,115,0,1,184,38,6,8
14.6,0,115,0,0,184,172,6,8
14.7,0,116,1,1,184,172,6,8
14.8,0,116,0,0,184,172,6,8
15.1,0,116,0,0,197,38,6,8
15.2,0,117,1,1,197,38,6,8
15.3,1,118,0,1,197,38,6,8
15.4,4,122,0,4,197,172,6,8
15.5,1,123,0,1,197,172,6,8
15.6,4,127,0,4,197,38,6,8
15.7,4,131,0,4,197,38,6,8
16.1,0,131,0,0,184,172,6,8
16.2,0,132,1,1,184,214,6,8
16.3,1,133,0,1,184,214,6,8
16.4,1,134,0,1,184,38,6,8
16.5,0,135,1,1,184,214,6,8
16.6,0,135,0,0,184,214,6,8
16.7,1,136,0,1,184,214,6,8
16.8,1,137,0,1,184,38,6,8
17.1,1,138,0,1,197,38,6,8
17.2,0,139,1,1,197,214,6,8
17.3,0,139,0,0,197,38,6,8
17.4,1,140,0,1,197,38,6,8
17.5,2,142,0,2,197,214,6,8
17.6,0,143,1,1,197,214,6,8
18.1,1,144,0,1,184,214,6,8
18.2,0,144,0,0,184,38,6,8
18.3,0,144,0,0,184,38,6,8
18.4,0,145,1,1,184,154,6,8
18.5,0,145,0,0,184,214,6,8
18.6,1,146,0,1,184,214,6,8
19.1,0,146,0,0,115,214,6,8
19.2,0,146,0,0,115,214,6,8
19.3,0,146,0,0,115,214,6,8
19.4,0,146,0,0,115,80,6,8
19.5,0,146,0,0,115,179,6,8
19.6,0,146,0,0,115,179,6,8
0.1,0,0,0,0,176,39,7,0
0.2,1,1,0,1,176,39,7,0
0.3,4,5,0,4,176,233,7,0
0.4,0,5,0,0,176,233,7,0
0.5,6,11,0,6,176,233,7,0
0.6,4,15,0,4,176,233,7,0
1.1,0,15,0,0,133,39,7,0
1.2,4,19,0,4,133,39,7,0
1.3,6,25,0,6,133,39,7,0
1.4,4,29,0,4,133,39,7,0
1.5,0,29,0,0,133,39,7,0
1.6,1,30,0,1,133,39,7,0
2.1,4,34,0,4,9,39,7,0
2.2,1,35,0,1,9,39,7,0
2.3,0,35,0,0,9,233,7,0
2.4,1,36,0,1,9,233,7,0
2.5,0,36,0,0,9,39,7,0
2.6,0,36,0,0,9,39,7,0
3.1,0,36,0,0,183,233,7,0
3.2,4,40,0,4,183,233,7,0
3.3,0,40,0,0,183,233,7,0
3.4,2,42,0,2,183,233,7,0
3.5,1,43,0,1,183,233,7,0
3.6,0,44,1,1,183,39,7,0
3.7,1,45,0,1,183,39,7,0
4.1,4,49,0,4,9,39,7,0
4.2,4,53,0,4,9,39,7,0
4.3,4,57,0,4,9,39,7,0
4.4,1,58,0,1,9,39,7,0
4.5,1,59,0,1,9,233,7,0
4.6,0,59,0,0,9,39,7,0
5.1,0,59,0,0,183,233,7,0
5.2,1,60,0,1,183,233,7,0
5.3,0,60,0,0,183,39,7,0
5.4,1,61,0,1,183,39,7,0
5.5,0,61,0,0,183,233,7,0
5.6,0,61,0,0,183,58,7,0
6.1,0,61,0,0,9,39,7,0
6.2,1,62,0,1,9,39,7,0
6.3,1,63,0,1,9,58,7,0
6.4,1,64,0,1,9,39,7,0
6.5,4,68,0,4,9,58,7,0
6.6,1,69,0,1,9,58,7,0
7.1,1,70,0,1,183,58,7,0
7.2,2,72,0,2,183,39,7,0
7.3,1,73,0,1,183,39,7,0
7.4,0,73,0,0,183,58,7,0
7.5,1,74,0,1,183,58,7,0
7.6,4,78,0,4,183,39,7,0
8.1,0,78,0,0,189,58,7,0
8.2,0,78,0,0,189,58,7,0
8.3,0,78,0,0,189,58,7,0
8.4,0,78,0,0,189,82,7,0
8.5,0,78,0,0,189,82,7,0
8.6,1,79,0,1,189,82,7,0
9.1,0,79,0,0,9,82,7,0
9.2,0,79,0,0,9,82,7,0
9.3,1,80,0,1,9,82,7,0
9.4,0,81,1,1,9,39,7,0
9.5,1,82,0,1,9,82,7,0
9.6,0,82,0,0,9,39,7,0
10.1,1,83,0,1,189,82,7,0
10.2,1,84,0,1,189,96,7,0
10.3,1,85,0,1,189,82,7,0
10.4,1,86,0,1,189,96,7,0
10.5,1,87,0,1,189,82,7,0
10.6,1,88,0,1,189,96,7,0
11.1,2,90,0,2,183,96,7,0
11.2,1,91,0,1,183,96,7,0
11.3,0,92,1,1,183,82,7,0
11.4,1,93,0,1,183,82,7,0
11.5,0,93,0,0,183,96,7,0
11.6,0,93,0,0,183,96,7,0
11.7,1,94,0,1,183,96,7,0
12.1,0,94,0,0,189,96,7,0
12.2,4,98,0,4,189,96,7,0
12.3,1,99,0,1,189,96,7,0
12.4,1,100,0,1,189,82,7,0
12.5,2,102,0,2,189,96,7,0
12.6,1,103,0,1,189,96,7,0
13.1,1,104,0,1,49,96,7,0
13.2,0,106,2,2,49,82,7,0
13.3,2,108,0,2,49,82,7,0
13.4,0,108,0,0,49,82,7,0
13.5,0,108,0,0,49,51,7,0
13.6,0,108,0,0,49,51,7,0
14.1,1,109,0,1,133,96,7,0
14.2,0,109,0,0,133,51,7,0
14.3,0,109,0,0,133,51,7,0
14.4,1,110,0,1,133,51,7,0
14.5,0,110,0,0,133,96,7,0
14.6,4,114,0,4,133,96,7,0
15.1,0,114,0,0,189,51,7,0
15.2,0,114,0,0,189,51,7,0
15.3,6,120,0,6,189,51,7,0
15.4,0,120,0,0,189,51,7,0
15.5,0,120,0,0,189,76,7,0
15.6,1,121,0,1,189,76,7,0
16.1,0,121,0,0,133,76,7,0
16.2,1,122,0,1,133,76,7,0
16.3,1,123,0,1,133,96,7,0
16.4,1,124,0,1,133,76,7,0
16.5,0,124,0,0,133,96,7,0
16.6,2,126,0,2,133,96,7,0
17.1,0,127,1,1,49,76,7,0
17.2,6,133,0,6,49,96,7,0
17.3,1,134,0,1,49,96,7,0
17.4,0,134,0,0,49,76,7,0
17.5,0,134,0,0,49,206,7,0
17.6,0,135,1,1,49,206,7,0
17.7,1,136,0,1,49,206,7,0
18.1,4,140,0,4,133,96,7,0
18.2,4,144,0,4,133,96,7,0
18.3,4,148,0,4,133,96,7,0
18.4,2,150,0,2,133,96,7,0
18.5,6,156,0,6,133,96,7,0
18.6,0,156,0,0,133,96,7,0
19.1,1,157,0,1,49,106,7,0
19.2,0,158,1,1,49,96,7,0
19.3,0,158,0,0,49,96,7,0
19.4,0,158,0,0,49,96,7,0
19.5,0,159,1,1,49,96,7,0
19.6,6,165,0,6,49,96,7,0
19.7,4,169,0,4,49,96,7,0
19.8,6,175,0,6,49,96,7,0
0.1,1,1,0,1,228,141,7,6
0.2,0,1,0,0,228,75,7,6
0.3,0,1,0,0,228,75,7,6
0.4,0,1,0,0,228,75,7,6
0.5,0,1,0,0,228,75,7,6
0.6,0,1,0,0,228,75,7,6
1.1,0,1,0,0,106,141,7,6
1.2,1,2,0,1,106,141,7,6
1.3,2,4,0,2,106,75,7,6
1.4,1,5,0,1,106,75,7,6
1.5,1,6,0,1,106,141,7,6
1.6,1,7,0,1,106,75,7,6
2.1,6,13,0,6,228,75,7,6
2.2,1,14,0,1,228,75,7,6
2.3,0,14,0,0,228,141,7,6
2.4,0,14,0,0,228,26,7,6
2.5,0,14,0,0,228,26,7,6
2.6,1,15,0,1,228,26,7,6
3.1,0,15,0,0,106,26,7,6
3.2,2,17,0,2,106,26,7,6
3.3,0,18,1,1,106,26,7,6
3.4,0,18,0,0,106,26,7,6
3.5,1,19,0,1,106,26,7,6
3.6,2,21,0,2,106,75,7,6
3.7,6,27,0,6,106,75,7,6
4.1,4,31,0,4,228,26,7,6
4.2,0,31,0,0,228,26,7,6
4.3,0,31,0,0,228,26,7,6
4.4,4,35,0,4,228,26,7,6
4.5,0,35,0,0,228,26,7,6
4.6,4,39,0,4,228,26,7,6
5.1,1,40,0,1,5,75,7,6
5.2,0,40,0,0,5,26,7,6
5.3,4,44,0,4,5,26,7,6
5.4,0,48,4,4,5,26,7,6
5.5,2,50,0,2,5,26,7,6
5.6,4,54,0,4,5,26,7,6
6.1,0,54,0,0,106,75,7,6
6.2,1,55,0,1,106,75,7,6
6.3,0,55,0,0,106,26,7,6
6.4,0,55,0,0,106,234,7,6
6.5,0,55,0,0,106,234,7,6
6.6,0,55,0,0,106,9,7,6
7.1,0,55,0,0,58,75,7,6
7.2,2,57,0,2,58,75,7,6
7.3,0,57,0,0,58,75,7,6
7.4,1,58,0,1,58,75,7,6
7.5,0,58,0,0,58,9,7,6
7.6,0,58,0,0,58,9,7,6
8.1,1,59,0,1,76,75,7,6
8.2,6,65,0,6,76,9,7,6
8.3,1,66,0,1,76,9,7,6
8.4,0,67,1,1,76,75,7,6
8.5,1,68,0,1,76,75,7,6
8.6,1,69,0,1,76,9,7,6
8.7,0,69,0,0,76,75,7,6
9.1,1,70,0,1,206,9,7,6
9.2,0,70,0,0,206,75,7,6
9.3,1,71,0,1,206,75,7,6
9.4,0,71,0,0,206,9,7,6
9.5,1,72,0,1,206,257,7,6
9.6,1,73,0,1,206,75,7,6
10.1,0,73,0,0,5,75,7,6
10.2,4,77,0,4,5,128,7,6
10.3,4,81,0,4,5,128,7,6
10.4,6,87,0,6,5,128,7,6
10.5,1,88,0,1,5,128,7,6
10.6,0,88,0,0,5,257,7,6
11.1,0,88,0,0,206,128,7,6
11.2,1,89,0,1,206,128,7,6
11.3,1,90,0,1,206,257,7,6
11.4,0,90,0,0,206,128,7,6
11.5,0,90,0,0,206,128,7,6
11.6,1,91,0,1,206,128,7,6
12.1,6,97,0,6,5,128,7,6
12.2,0,97,0,0,5,128,7,6
12.3,1,98,0,1,5,128,7,6
12.4,0,98,0,0,5,257,7,6
12.5,0,98,0,0,5,257,7,6
12.6,2,100,0,2,5,257,7,6
13.1,1,101,0,1,206,128,7,6
13.2,0,101,0,0,206,257,7,6
13.3,1,102,0,1,206,257,7,6
13.4,1,103,0,1,206,128,7,6
13.5,0,103,0,0,206,257,7,6
13.6,4,107,0,4,206,257,7,6
14.1,6,113,0,6,27,128,7,6
14.2,0,113,0,0,27,128,7,6
14.3,1,114,0,1,27,128,7,6
14.4,1,115,0,1,27,257,7,6
14.5,0,115,0,0,27,128,7,6
14.6,4,119,0,4,27,128,7,6
15.1,0,119,0,0,5,257,7,6
15.2,0,119,0,0,5,257,7,6
15.3,1,120,0,1,5,257,7,6
15.4,0,120,0,0,5,128,7,6
15.5,1,121,0,1,5,128,7,6
15.6,1,122,0,1,5,257,7,6
16.1,1,123,0,1,106,257,7,6
16.2,1,124,0,1,106,128,7,6
16.3,1,125,0,1,106,257,7,6
16.4,0,126,1,1,106,128,7,6
16.5,0,126,0,0,106,128,7,6
16.6,0,127,1,1,106,128,7,6
16.7,4,131,0,4,106,128,7,6
16.8,0,132,1,1,106,128,7,6
16.9,1,133,0,1,106,128,7,6
17.1,1,134,0,1,206,128,7,6
17.2,0,135,1,1,206,257,7,6
17.3,1,136,0,1,206,257,7,6
17.4,1,137,0,1,206,128,7,6
17.5,4,141,0,4,206,257,7,6
17.6,6,147,0,6,206,257,7,6
17.7,0,147,0,0,206,257,7,6
18.1,6,153,0,6,76,128,7,6
18.2,6,159,0,6,76,128,7,6
18.3,0,159,0,0,76,128,7,6
18.4,0,160,1,1,76,189,7,6
18.5,2,162,0,2,76,189,7,6
18.6,0,162,0,0,76,189,7,6
18.7,1,163,0,1,76,133,7,6
19.1,1,164,0,1,51,133,7,6
19.2,1,165,0,1,51,183,7,6
19.3,0,166,1,1,51,133,7,6
19.4,0,166,0,0,51,183,7,6
19.5,6,172,0,6,51,183,7,6
19.6,4,176,0,4,51,183,7,6
0.1,2,2,0,2,11,261,8,4
0.2,0,2,0,0,11,261,8,4
0.3,0,2,0,0,11,265,8,4
0.4,0,2,0,0,11,265,8,4
0.5,0,2,0,0,11,265,8,4
0.6,0,2,0,0,11,265,8,4
1.1,0,3,1,1,77,2,8,4
1.2,4,7,0,4,77,2,8,4
1.3,0,7,0,0,77,2,8,4
1.4,6,13,0,6,77,2,8,4
1.5,1,14,0,1,77,2,8,4
1.6,0,14,0,0,77,265,8,4
1.7,4,18,0,4,77,265,8,4
2.1,1,19,0,1,11,2,8,4
2.2,6,25,0,6,11,265,8,4
2.3,1,26,0,1,11,265,8,4
2.4,4,30,0,4,11,2,8,4
2.5,0,30,0,0,11,2,8,4
2.6,0,30,0,0,11,2,8,4
3.1,4,34,0,4,264,265,8,4
3.2,4,38,0,4,264,265,8,4
3.3,0,38,0,0,264,265,8,4
3.4,0,38,0,0,264,265,8,4
3.5,0,38,0,0,264,24,8,4
3.6,4,42,0,4,264,24,8,4
4.1,0,43,1,1,11,2,8,4
4.2,0,43,0,0,11,2,8,4
4.3,1,44,0,1,11,2,8,4
4.4,0,44,0,0,11,24,8,4
4.5,0,44,0,0,11,24,8,4
4.6,0,44,0,0,11,24,8,4
4.7,1,45,0,1,11,24,8,4
5.1,0,45,0,0,247,24,8,4
5.2,1,46,0,1,247,24,8,4
5.3,0,46,0,0,247,2,8,4
5.4,1,47,0,1,247,181,8,4
5.5,0,47,0,0,247,24,8,4
5.6,1,48,0,1,247,24,8,4
6.1,2,50,0,2,264,24,8,4
6.2,0,50,0,0,264,24,8,4
6.3,0,50,0,0,264,24,8,4
6.4,1,51,0,1,264,146,8,4
6.5,0,52,1,1,264,181,8,4
6.6,1,53,0,1,264,181,8,4
6.7,0,53,0,0,264,146,8,4
7.1,1,54,0,1,247,181,8,4
7.2,1,55,0,1,247,146,8,4
7.3,2,57,0,2,247,181,8,4
7.4,1,58,0,1,247,181,8,4
7.5,1,59,0,1,247,146,8,4
7.6,0,59,0,0,247,181,8,4
8.1,0,59,0,0,254,146,8,4
8.2,0,59,0,0,254,146,8,4
8.3,0,59,0,0,254,146,8,4
8.4,1,60,0,1,254,146,8,4
8.5,1,61,0,1,254,181,8,4
8.6,1,62,0,1,254,146,8,4
9.1,2,64,0,2,77,146,8,4
9.2,6,70,0,6,77,146,8,4
9.3,1,71,0,1,77,146,8,4
9.4,1,72,0,1,77,181,8,4
9.5,0,72,0,0,77,146,8,4
9.6,6,78,0,6,77,146,8,4
10.1,4,82,0,4,254,181,8,4
10.2,1,83,0,1,254,181,8,4
10.3,0,83,0,0,254,146,8,4
10.4,1,84,0,1,254,146,8,4
10.5,1,85,0,1,254,181,8,4
10.6,0,85,0,0,254,146,8,4
11.1,1,86,0,1,247,181,8,4
11.2,1,87,0,1,247,146,8,4
11.3,1,88,0,1,247,181,8,4
11.4,2,90,0,2,247,146,8,4
11.5,4,94,0,4,247,146,8,4
11.6,0,94,0,0,247,146,8,4
12.1,0,94,0,0,77,181,8,4
12.2,0,95,1,1,77,181,8,4
12.3,1,96,0,1,77,181,8,4
12.4,1,97,0,1,77,146,8,4
12.5,0,98,1,1,77,181,8,4
12.6,0,98,0,0,77,181,8,4
12.7,1,99,0,1,77,181,8,4
12.8,1,100,0,1,77,146,8,4
13.1,0,100,0,0,264,146,8,4
13.2,4,104,0,4,264,146,8,4
13.3,6,110,0,6,264,146,8,4
13.4,4,114,0,4,264,146,8,4
13.5,0,114,0,0,264,146,8,4
13.6,1,115,0,1,264,70,8,4
14.1,1,116,0,1,254,70,8,4
14.2,1,117,0,1,254,181,8,4
14.3,0,117,0,0,254,70,8,4
14.4,0,117,0,0,254,70,8,4
14.5,0,117,0,0,254,70,8,4
14.6,0,117,0,0,254,70,8,4
15.1,4,121,0,4,77,181,8,4
15.2,1,122,0,1,77,181,8,4
15.3,1,123,0,1,77,70,8,4
15.4,1,124,0,1,77,181,8,4
15.5,0,124,0,0,77,70,8,4
15.6,1,125,0,1,77,70,8,4
16.1,1,126,0,1,247,70,8,4
16.2,0,126,0,0,247,181,8,4
16.3,1,127,0,1,247,181,8,4
16.4,4,131,0,4,247,70,8,4
16.5,1,132,0,1,247,70,8,4
16.6,1,133,0,1,247,181,8,4
17.1,1,134,0,1,264,181,8,4
17.2,1,135,0,1,264,70,8,4
17.3,4,139,0,4,264,181,8,4
17.4,0,139,0,0,264,181,8,4
17.5,1,140,0,1,264,181,8,4
17.6,1,141,0,1,264,70,8,4
18.1,4,145,0,4,254,70,8,4
18.2,6,151,0,6,254,70,8,4
18.3,0,152,1,1,254,70,8,4
18.4,1,153,0,1,254,70,8,4
18.5,6,159,0,6,254,181,8,4
18.6,6,165,0,6,254,181,8,4
18.7,4,169,0,4,254,181,8,4
19.1,4,173,0,4,11,70,8,4
19.2,0,173,0,0,11,70,8,4
19.3,2,175,0,2,11,70,8,4
19.4,6,181,0,6,11,70,8,4
19.5,4,185,0,4,11,70,8,4
19.6,2,187,0,2,11,70,8,4
0.1,0,0,0,0,181,248,8,2
0.2,0,0,0,0,181,248,8,2
0.3,4,4,0,4,181,248,8,2
0.4,4,8,0,4,181,248,8,2
0.5,4,12,0,4,181,248,8,2
0.6,0,12,0,0,181,248,8,2
1.1,0,12,0,0,90,63,8,2
1.2,0,12,0,0,90,63,8,2
1.3,0,12,0,0,90,63,8,2
1.4,0,12,0,0,90,63,8,2
1.5,4,16,0,4,90,244,8,2
1.6,0,16,0,0,90,244,8,2
2.1,0,16,0,0,16,248,8,2
2.2,0,16,0,0,16,248,8,2
2.3,4,20,0,4,16,248,8,2
2.4,0,21,1,1,16,248,8,2
2.5,1,22,0,1,16,248,8,2
2.6,4,26,0,4,16,244,8,2
2.7,1,27,0,1,16,244,8,2
3.1,1,28,0,1,90,244,8,2
3.2,1,29,0,1,90,248,8,2
3.3,6,35,0,6,90,244,8,2
3.4,1,36,0,1,90,244,8,2
3.5,1,37,0,1,90,248,8,2
3.6,1,38,0,1,90,244,8,2
4.1,0,38,0,0,44,244,8,2
4.2,4,42,0,4,44,244,8,2
4.3,0,42,0,0,44,244,8,2
4.4,0,42,0,0,44,244,8,2
4.5,1,43,0,1,44,244,8,2
4.6,3,46,0,3,44,248,8,2
5.1,0,46,0,0,90,248,8,2
5.2,1,47,0,1,90,248,8,2
5.3,6,53,0,6,90,244,8,2
5.4,4,57,0,4,90,244,8,2
5.5,0,57,0,0,90,244,8,2
5.6,0,57,0,0,90,244,8,2
6.1,0,57,0,0,103,248,8,2
6.2,1,58,0,1,103,248,8,2
6.3,0,58,0,0,103,244,8,2
6.4,1,59,0,1,103,244,8,2
6.5,1,60,0,1,103,248,8,2
6.6,1,61,0,1,103,244,8,2
7.1,4,65,0,4,44,244,8,2
7.2,0,65,0,0,44,244,8,2
7.3,1,66,0,1,44,244,8,2
7.4,0,66,0,0,44,248,8,2
7.5,1,67,0,1,44,248,8,2
7.6,0,67,0,0,44,244,8,2
8.1,4,71,0,4,103,248,8,2
8.2,1,72,0,1,103,248,8,2
8.3,2,74,0,2,103,244,8,2
8.4,1,75,0,1,103,244,8,2
8.5,1,76,0,1,103,248,8,2
8.6,0,76,0,0,103,244,8,2
9.1,0,76,0,0,16,248,8,2
9.2,0,77,1,1,16,248,8,2
9.3,6,83,0,6,16,244,8,2
9.4,2,85,0,2,16,244,8,2
9.5,0,85,0,0,16,244,8,2
9.6,1,86,0,1,16,145,8,2
10.1,1,87,0,1,103,145,8,2
10.2,2,89,0,2,103,248,8,2
10.3,0,89,0,0,103,248,8,2
10.4,1,90,0,1,103,248,8,2
10.5,0,90,0,0,103,145,8,2
10.6,1,91,0,1,103,20,8,2
11.1,0,91,0,0,16,20,8,2
11.2,0,91,0,0,16,20,8,2
11.3,0,91,0,0,16,20,8,2
11.4,0,92,1,1,16,20,8,2
11.5,6,98,0,6,16,20,8,2
11.6,1,99,0,1,16,20,8,2
11.7,4,103,0,4,16,248,8,2
12.1,6,109,0,6,44,20,8,2
12.2,1,110,0,1,44,20,8,2
12.3,1,111,0,1,44,248,8,2
12.4,0,111,0,0,44,20,8,2
12.5,1,112,0,1,44,20,8,2
12.6,4,116,0,4,44,248,8,2
13.1,6,122,0,6,181,20,8,2
13.2,0,123,1,1,181,20,8,2
13.3,1,124,0,1,181,20,8,2
13.4,0,124,0,0,181,248,8,2
13.5,4,128,0,4,181,248,8,2
13.6,1,129,0,1,181,248,8,2
13.7,0,130,1,1,181,20,8,2
13.8,4,134,0,4,181,20,8,2
14.1,1,135,0,1,44,248,8,2
14.2,1,136,0,1,44,20,8,2
14.3,0,137,1,1,44,248,8,2
14.4,0,137,0,0,44,248,8,2
14.5,2,139,0,2,44,64,8,2
14.6,1,140,0,1,44,64,8,2
14.7,1,141,0,1,44,20,8,2
15.1,0,142,1,1,16,20,8,2
15.2,0,142,0,0,16,20,8,2
15.3,0,142,0,0,16,20,8,2
15.4,2,144,0,2,16,20,8,2
15.5,1,145,0,1,16,20,8,2
15.6,4,149,0,4,16,64,8,2
15.7,0,149,0,0,16,64,8,2
16.1,4,153,0,4,181,20,8,2
16.2,0,153,0,0,181,20,8,2
16.3,1,154,0,1,181,20,8,2
16.4,1,155,0,1,181,64,8,2
16.5,0,155,0,0,181,20,8,2
16.6,0,155,0,0,181,20,8,2
17.1,0,156,1,1,90,64,8,2
17.2,6,162,0,6,90,64,8,2
17.3,6,168,0,6,90,64,8,2
17.4,0,168,0,0,90,64,8,2
17.5,0,169,1,1,90,64,8,2
17.6,0,169,0,0,90,64,8,2
17.7,0,169,0,0,90,64,8,2
17.8,0,169,0,0,90,64,8,2
18.1,4,173,0,4,181,20,8,2
18.2,1,174,0,1,181,20,8,2
18.3,1,175,0,1,181,239,8,2
18.4,4,179,0,4,181,20,8,2
18.5,0,179,0,0,181,20,8,2
18.6,0,179,0,0,181,11,8,2
19.1,2,181,0,2,103,239,8,2
19.2,1,182,0,1,103,239,8,2
19.3,1,183,0,1,103,11,8,2
19.4,6,189,0,6,103,239,8,2
0.1,4,4,0,4,98,139,2,10
0.2,4,8,0,4,98,139,2,10
0.3,0,8,0,0,98,139,2,10
0.4,0,8,0,0,98,139,2,10
0.5,0,8,0,0,98,139,2,10
0.6,0,8,0,0,98,139,2,10
1.1,1,9,0,1,48,140,2,10
1.2,4,13,0,4,48,139,2,10
1.3,0,14,1,1,48,139,2,10
1.4,0,14,0,0,48,139,2,10
1.5,4,18,0,4,48,139,2,10
1.6,1,19,0,1,48,139,2,10
1.7,1,20,0,1,48,140,2,10
2.1,1,21,0,1,253,140,2,10
