Index,Over,Runs_on_that_bowl,Bowler_ID,Striker_ID,Venue_ID,Team_ID,Strike_Rate,Runs_on_previous_ball,Avg_Extra_Runs_Last_5,Avg_Extra_Runs_Last_4,Avg_Extra_Runs_Last_3,Avg_Total_Runs_Last_3,Avg_Total_Runs_Last_4,Avg_Total_Runs_Last_5
14803,11.6,1,5,116,3,3,1.357142857,4,0,0,0,3,3.75,3.2
14804,12.1,0,206,116,3,3,0.571428571,1,0,0,0,3,2.5,3.2
14805,12.2,1,206,116,3,3,0.571428571,0,0,0,0,1.67,2.25,2
14806,12.3,1,206,139,3,3,1.3,1,0,0,0,0.67,1.5,2
14807,12.4,1,206,116,3,3,0.571428571,1,0,0,0,0.67,0.75,1.4
14808,12.5,1,206,139,3,3,1.3,1,0,0,0,1,0.75,0.8
14809,12.6,1,206,116,3,3,0.571428571,1,0,0,0,1,1,0.8
14810,13.1,1,228,116,3,3,2.8,1,0,0,0,1,1,1
14811,13.2,1,228,139,3,3,1.352941176,1,0,0,0,1,1,1
14812,13.3,6,228,116,3,3,2.8,1,0,0,0,1,1,1
14813,13.4,2,228,116,3,3,2.8,6,0,0,0,2.67,2.25,2
14814,13.5,4,228,116,3,3,2.8,2,0,0,0,3,2.5,2.2
14815,13.6,1,228,116,3,3,2.8,4,0,0,0,4,3.25,2.8
14816,14.1,0,206,116,3,3,0.571428571,1,0,0,0,2.33,3.25,2.8
14817,14.2,1,206,83,3,3,1.888888889,0,0,0,0,1.67,1.75,2.6
14818,14.3,2,206,139,3,3,1.3,1,0,0,0,0.67,1.5,1.6
14819,14.4,4,206,139,3,3,1.3,2,0,0,0,1,1,1.6
14820,14.5,2,206,139,3,3,1.3,4,0,0,0,2.33,1.75,1.6
14821,14.6,1,206,139,3,3,1.3,2,0,0,0,2.67,2.25,1.8
14822,15.1,0,126,139,3,3,2,1,0,0,0,2.33,2.25,2
14823,15.2,0,126,139,3,3,2,0,0,0,0,1,1.75,1.8
14824,15.3,1,126,139,3,3,2,0,0,0,0,0.33,0.75,1.4
14825,15.4,1,126,83,3,3,1,1,0,0,0,0.33,0.5,0.8
14826,15.5,0,126,139,3,3,2,1,0,0,0,0.67,0.5,0.6
14827,15.6,1,126,139,3,3,2,0,0,0,0,0.67,0.5,0.4
14828,15.7,4,126,139,3,3,2,1,0.2,0.25,0.33,0.67,0.75,0.6
14829,16.1,1,51,83,3,3,0.2,4,0.2,0.25,0.33,1.67,1.5,1.4
14830,16.2,1,51,139,3,3,0.769230769,1,0.2,0.25,0.33,2,1.5,1.4
14831,16.3,1,51,83,3,3,0.2,1,0.2,0.25,0,2,1.75,1.4
14832,16.4,0,51,83,3,3,0.2,1,0.4,0.25,0.33,1,1.75,1.6
14833,16.5,2,51,186,3,3,1.5,0,0.2,0.25,0.33,0.67,0.75,1.4
14834,16.6,1,51,186,3,3,1.5,2,0.2,0.25,0.33,1,1,1
14835,16.7,1,51,139,3,3,0.769230769,1,0.2,0.25,0,1,1,1
14836,17.1,2,228,139,3,3,1.352941176,1,0.2,0,0,1.33,1,1
14837,17.2,1,228,139,3,3,1.352941176,2,0,0,0,1.33,1.5,1.2
14838,17.3,0,228,186,3,3,0,1,0,0,0,1.33,1.25,1.4
14839,17.4,1,228,272,3,3,1.111111111,0,0,0,0,1,1,1
14840,17.5,0,228,139,3,3,1.352941176,1,0,0,0,0.67,1,1
14841,17.6,1,228,139,3,3,1.352941176,0,0,0,0,0.33,0.5,0.8
14842,18.1,1,51,139,3,3,0.769230769,1,0,0,0,0.67,0.5,0.6
14843,18.2,0,51,272,3,3,1.888888889,1,0,0,0,0.67,0.75,0.6
14844,18.3,0,51,272,3,3,1.888888889,0,0,0,0,0.67,0.5,0.6
14845,18.4,6,51,272,3,3,1.888888889,0,0,0,0,0.33,0.5,0.4
14846,18.5,0,51,272,3,3,1.888888889,6,0,0,0,2,1.75,1.6
14847,18.6,6,51,272,3,3,1.888888889,0,0,0,0,2,1.5,1.4
14848,19.1,2,126,139,3,3,2,6,0,0,0,4,3,2.4
14849,19.2,6,126,139,3,3,2,2,0,0,0,2.67,3.5,2.8
14850,19.3,1,126,139,3,3,2,6,0,0,0,4.67,3.5,4
14851,19.4,6,126,272,3,3,3.5,1,0,0,0,3,3.75,3
14852,19.5,1,126,272,3,3,3.5,6,0,0,0,4.33,3.75,4.2
14853,19.6,0,126,139,3,3,2,1,0,0,0,2.67,3.5,3.2
14854,0.1,0,11,38,10,8,1.409090909,0,0,0,0,2.33,2,2.8
14855,0.2,0,11,38,10,8,1.409090909,0,0,0,0,0.33,1.75,1.6
14856,0.3,0,11,38,10,8,1.409090909,0,0,0,0,0,0.25,1.4
14857,0.4,0,11,38,10,8,1.409090909,0,0,0,0,0,0,0.2
14858,0.5,1,11,38,10,8,1.409090909,0,0,0,0,0,0,0
14859,0.6,1,11,99,10,8,2,1,0,0,0,0.33,0.25,0.2
14860,1.1,4,107,99,10,8,1.857142857,1,0,0,0,0.67,0.5,0.4
14861,1.2,0,107,99,10,8,1.857142857,4,0,0,0,2,1.5,1.2
14862,1.3,4,107,99,10,8,1.857142857,0,0,0,0,1.67,1.5,1.2
14863,1.4,4,107,99,10,8,1.857142857,4,0,0,0,2.67,2.25,2
14864,1.5,0,107,99,10,8,1.857142857,4,0,0,0,2.67,3,2.6
14865,1.6,1,107,99,10,8,1.857142857,0,0,0,0,2.67,2,2.4
14866,2.1,1,11,99,10,8,2,1,0,0,0,1.67,2.25,1.8
14867,2.2,4,11,38,10,8,1.409090909,1,0,0,0,0.67,1.5,2
14868,2.3,1,11,38,10,8,1.409090909,4,0,0,0,2,1.5,2
14869,2.4,4,11,99,10,8,2,1,0,0,0,2,1.75,1.4
14870,2.5,0,11,99,10,8,2,4,0,0,0,3,2.5,2.2
14871,2.6,4,11,99,10,8,2,0,0,0,0,1.67,2.25,2
14872,3.1,1,107,38,10,8,2.75,4,0,0,0,2.67,2.25,2.6
14873,3.2,0,107,99,10,8,1.857142857,1,0,0,0,1.67,2.25,2
14874,3.3,0,107,166,10,8,0,0,0,0,0,1.67,1.25,1.8
14875,3.4,0,107,166,10,8,0,0,0,0,0,0.33,1.25,1
14876,3.5,4,107,224,10,8,1,0,0,0,0,0,0.25,1
14877,3.6,0,107,224,10,8,1,4,0,0,0,1.33,1,1
14878,4.1,6,11,38,10,8,1.409090909,0,0,0,0,1.33,1,0.8
14879,4.2,0,11,38,10,8,1.409090909,6,0,0,0,3.33,2.5,2
14880,4.3,0,11,38,10,8,1.409090909,0,0,0,0,2,2.5,2
14881,4.4,6,11,38,10,8,1.409090909,0,0,0,0,2,1.5,2
14882,4.5,1,11,38,10,8,1.409090909,6,0,0,0,2,3,2.4
14883,4.6,0,11,224,10,8,1.75,1,0,0,0,2.33,1.75,2.6
14884,5.1,4,107,38,10,8,2.75,0,0,0,0,2.33,1.75,1.4
14885,5.2,6,107,38,10,8,2.75,4,0,0,0,1.67,2.75,2.2
14886,5.3,1,107,38,10,8,2.75,6,0,0,0,3.33,2.75,3.4
14887,5.4,0,107,224,10,8,1,1,0.2,0.25,0.33,3.67,2.75,2.4
14888,5.5,0,107,224,10,8,1,0,0.2,0.25,0.33,2.33,2.75,2.2
14889,5.6,1,107,224,10,8,1,0,0.2,0.25,0.33,0.33,1.75,2.2
14890,6.1,1,10,224,10,8,1,1,0.2,0.25,0,0.33,0.5,1.6
14891,6.2,0,10,38,10,8,0.944444444,1,0.2,0,0,0.67,0.5,0.6
14892,6.3,0,10,38,10,8,0.944444444,0,0,0,0,0.67,0.5,0.4
14893,6.4,1,10,38,10,8,0.944444444,0,0,0,0,0.33,0.5,0.4
14894,6.5,1,10,224,10,8,1,1,0,0,0,0.33,0.5,0.6
14895,6.6,1,10,38,10,8,0.944444444,1,0,0,0,0.67,0.5,0.6
14896,7.1,4,256,38,10,8,1.25,1,0,0,0,1,0.75,0.6
14897,7.2,4,256,38,10,8,1.25,4,0,0,0,2,1.75,1.4
14898,7.3,1,256,38,10,8,1.25,4,0,0,0,3,2.5,2.2
14899,7.4,1,256,224,10,8,0.8,1,0,0,0,3,2.5,2.2
14900,7.5,0,256,38,10,8,1.25,1,0,0,0,2,2.5,2.2
14901,7.6,0,256,38,10,8,1.25,0,0,0,0,0.67,1.5,2
14902,8.1,0,10,224,10,8,1,0,0,0,0,0.33,0.5,1.2
14903,8.2,0,10,224,10,8,1,0,0,0,0,0,0.25,0.4
14904,8.3,4,10,224,10,8,1,0,0,0,0,0,0,0.2
14905,8.4,1,10,224,10,8,1,4,0,0,0,1.33,1,0.8
14906,8.5,1,10,38,10,8,0.944444444,1,0,0,0,1.67,1.25,1
14907,8.6,1,10,224,10,8,1,1,0,0,0,2,1.5,1.2
14908,9.1,1,254,224,10,8,1.25,1,0,0,0,1,1.75,1.4
14909,9.2,0,254,38,10,8,1,1,0,0,0,1,1,1.6
14910,9.3,1,254,38,10,8,1,0,0,0,0,0.67,0.75,0.8
14911,9.4,6,254,224,10,8,1.25,1,0,0,0,0.67,0.75,0.8
14912,9.5,0,254,224,10,8,1.25,6,0,0,0,2.33,2,1.8
14913,9.6,1,254,224,10,8,1.25,0,0,0,0,2.33,1.75,1.6
14914,10.1,1,77,224,10,8,0.833333333,1,0,0,0,2.33,2,1.6
14915,10.2,0,77,38,10,8,0.823529412,1,0,0,0,0.67,2,1.8
14916,10.3,0,77,38,10,8,0.823529412,0,0,0,0,0.67,0.5,1.6
14917,10.4,1,77,38,10,8,0.823529412,0,0,0,0,0.33,0.5,0.4
14918,10.5,1,77,224,10,8,0.833333333,1,0,0,0,0.33,0.5,0.6
14919,10.6,1,77,38,10,8,0.823529412,1,0,0,0,0.67,0.5,0.6
14920,11.1,4,256,38,10,8,1.25,1,0,0,0,1,0.75,0.6
14921,11.2,0,256,38,10,8,1.25,4,0,0,0,2,1.75,1.4
14922,11.3,1,256,47,10,8,0.833333333,0,0,0,0,1.67,1.5,1.4
14923,11.4,0,256,224,10,8,0.8,1,0,0,0,1.67,1.5,1.4
14924,11.5,1,256,224,10,8,0.8,0,0,0,0,0.33,1.25,1.2
14925,11.6,0,256,47,10,8,0.833333333,1,0,0,0,0.67,0.5,1.2
14926,12.1,1,77,224,10,8,0.833333333,0,0,0,0,0.33,0.5,0.4
14927,12.2,1,77,47,10,8,2.125,1,0,0,0,0.67,0.5,0.6
14928,12.3,1,77,224,10,8,0.833333333,1,0,0,0,0.67,0.75,0.6
14929,12.4,1,77,47,10,8,2.125,1,0,0,0,1,0.75,0.8
14930,12.5,1,77,224,10,8,0.833333333,1,0,0,0,1,1,0.8
14931,12.6,1,77,224,10,8,0.833333333,1,0.2,0.25,0.33,1,1,1
14932,12.7,0,77,47,10,8,2.125,1,0.2,0.25,0.33,1,1,1
14933,13.1,0,254,224,10,8,1.25,0,0.2,0.25,0.33,0.67,0.75,0.8
14934,13.2,0,254,161,10,8,1.384615385,0,0.2,0.25,0,0.33,0.5,0.6
14935,13.3,0,254,161,10,8,1.384615385,0,0.2,0,0,0,0.25,0.4
14936,13.4,1,254,161,10,8,1.384615385,0,0,0,0,0,0,0.2
14937,13.5,1,254,47,10,8,1.75,1,0,0,0,0.33,0.25,0.2
14938,13.6,2,254,161,10,8,1.384615385,1,0,0,0,0.67,0.5,0.4
14939,14.1,1,77,47,10,8,2.125,2,0,0,0,1.33,1,0.8
14940,14.2,4,77,47,10,8,2.125,1,0.2,0.25,0.33,1.33,1.25,1
14941,14.3,1,77,47,10,8,2.125,4,0.2,0.25,0.33,2.33,2,1.8
14942,14.4,2,77,161,10,8,1.636363636,1,0.2,0.25,0.33,2,2,1.8
14943,14.5,1,77,161,10,8,1.636363636,2,0.2,0.25,0,2.33,2,2
14944,14.6,1,77,47,10,8,2.125,1,0.2,0,0,1.33,2,1.8
14945,14.7,1,77,161,10,8,1.636363636,1,0,0,0,1.33,1.25,1.8
14946,15.1,2,254,161,10,8,1.384615385,1,0,0,0,1,1.25,1.2
14947,15.2,0,254,161,10,8,1.384615385,2,0,0,0,1.33,1.25,1.4
14948,15.3,0,254,161,10,8,1.384615385,0,0,0,0,1,1,1
14949,15.4,2,254,203,10,8,0.714285714,0,0,0,0,0.67,0.75,0.8
14950,15.5,1,254,203,10,8,0.714285714,2,0,0,0,0.67,1,1
14951,15.6,1,254,47,10,8,1.75,1,0,0,0,1,0.75,1
14952,16.1,2,10,47,10,8,2.5,1,0,0,0,1.33,1,0.8
14953,16.2,1,10,47,10,8,2.5,2,0,0,0,1.33,1.5,1.2
14954,16.3,1,10,203,10,8,0.333333333,1,0,0,0,1.33,1.25,1.4
14955,16.4,1,10,203,10,8,0.333333333,1,0.2,0.25,0.33,1.33,1.25,1.2
14956,16.5,2,10,47,10,8,2.5,1,0.2,0.25,0.33,1,1.25,1.2
14957,16.6,6,10,47,10,8,2.5,2,0.2,0.25,0.33,1.33,1.25,1.4
14958,16.7,6,10,47,10,8,2.5,6,0.2,0.25,0,3,2.5,2.2
14959,17.1,4,256,203,10,8,1.333333333,6,0.2,0,0,4.67,3.75,3.2
14960,17.2,0,256,203,10,8,1.333333333,4,0,0,0,5.33,4.5,3.8
14961,17.3,1,256,203,10,8,1.333333333,0,0,0,0,3.33,4,3.6
14962,17.4,1,256,203,10,8,1.333333333,1,0.2,0.25,0.33,1.67,2.75,3.4
14963,17.5,1,256,47,10,8,0.833333333,1,0.2,0.25,0.33,0.67,1.5,2.4
14964,17.6,1,256,203,10,8,1.333333333,1,0.2,0.25,0.33,1,0.75,1.4
14965,17.7,1,256,47,10,8,0.833333333,1,0.2,0.25,0,1,1,0.8
14966,18.1,6,77,47,10,8,2.125,1,0.2,0,0,1,1,1
14967,18.2,4,77,47,10,8,2.125,6,0,0,0,2.67,2.25,2
14968,18.3,1,77,47,10,8,2.125,4,0,0,0,3.67,3,2.6
14969,18.4,1,77,203,10,8,1.125,1,0,0,0,3.67,3,2.6
14970,18.5,1,77,47,10,8,2.125,1,0,0,0,2,3,2.6
14971,18.6,2,77,203,10,8,1.125,1,0,0,0,1,1.75,2.6
14972,19.1,1,256,47,10,8,0.833333333,2,0,0,0,1.33,1.25,1.8
14973,19.2,0,256,203,10,8,1.333333333,1,0,0,0,1.33,1.25,1.2
14974,19.3,1,256,203,10,8,1.333333333,0,0,0,0,1,1,1
14975,19.4,1,256,47,10,8,0.833333333,1,0,0,0,0.67,1,1
14976,19.5,0,256,203,10,8,1.333333333,1,0,0,0,0.67,0.75,1
14977,19.6,1,256,203,10,8,1.333333333,0,0,0,0,0.67,0.5,0.6
14978,0.1,0,40,248,10,2,1.875,1,0,0,0,0.67,0.75,0.6
14979,0.2,1,40,248,10,2,1.875,0,0,0,0,0.33,0.5,0.6
14980,0.3,0,40,63,10,2,1,1,0,0,0,0.67,0.5,0.6
14981,0.4,2,40,63,10,2,1,0,0,0,0,0.33,0.5,0.4
14982,0.5,1,40,63,10,2,1,2,0,0,0,1,0.75,0.8
14983,0.6,0,40,248,10,2,1.875,1,0,0,0,1,1,0.8
14984,1.1,1,113,63,10,2,1.461538462,0,0,0,0,1,0.75,0.8
14985,1.2,4,113,248,10,2,0.777777778,1,0,0,0,0.67,1,0.8
14986,1.3,0,113,248,10,2,0.777777778,4,0,0,0,1.67,1.5,1.6
14987,1.4,0,113,248,10,2,0.777777778,0,0,0,0,1.67,1.25,1.2
14988,1.5,0,113,248,10,2,0.777777778,0,0,0,0,1.33,1.25,1
14989,1.6,0,113,145,10,2,1.75,0,0,0,0,0,1,1
14990,2.1,0,40,63,10,2,1,0,0,0,0,0,0,0.8
14991,2.2,1,40,63,10,2,1,0,0,0,0,0,0,0
14992,2.3,0,40,145,10,2,0.826086957,1,0,0,0,0.33,0.25,0.2
14993,2.4,1,40,145,10,2,0.826086957,0,0,0,0,0.33,0.25,0.2
14994,2.5,0,40,145,10,2,0.826086957,1,0.2,0.25,0.33,0.67,0.5,0.4
14995,2.6,0,40,145,10,2,0.826086957,0,0.2,0.25,0.33,0.33,0.5,0.4
14996,2.7,1,40,145,10,2,0.826086957,0,0.2,0.25,0.33,0.33,0.25,0.4
14997,3.1,4,113,145,10,2,1.75,1,0.2,0.25,0,0.33,0.5,0.4
14998,3.2,4,113,145,10,2,1.75,4,0.2,0,0,1.67,1.25,1.2
14999,3.3,4,113,145,10,2,1.75,4,0,0,0,3,2.25,1.8
15000,3.4,1,113,145,10,2,1.75,4,0,0,0,4,3.25,2.6
15001,3.5,0,113,63,10,2,1.461538462,1,0,0,0,3,3.25,2.8
15002,3.6,1,113,63,10,2,1.461538462,0,0,0,0,1.67,2.25,2.6
15003,4.1,1,154,63,10,2,1.866666667,1,0,0,0,0.67,1.5,2
15004,4.2,0,154,145,10,2,0.25,1,0,0,0,0.67,0.75,1.4
15005,4.3,1,154,145,10,2,0.25,0,0,0,0,0.67,0.5,0.6
15006,4.4,1,154,63,10,2,1.866666667,1,0,0,0,0.67,0.75,0.6
15007,4.5,0,154,145,10,2,0.25,1,0,0,0,0.67,0.75,0.8
15008,4.6,0,154,145,10,2,0.25,0,0,0,0,0.67,0.5,0.6
15009,5.1,1,40,63,10,2,1,0,0,0,0,0.33,0.5,0.4
15010,5.2,0,40,145,10,2,0.826086957,1,0,0,0,0.33,0.5,0.6
15011,5.3,0,40,64,10,2,1.555555556,0,0,0,0,0.33,0.25,0.4
15012,5.4,0,40,64,10,2,1.555555556,0,0,0,0,0.33,0.25,0.2
15013,5.5,0,40,64,10,2,1.555555556,0,0,0,0,0,0.25,0.2
15014,5.6,1,40,64,10,2,1.555555556,0,0,0,0,0,0,0.2
15015,5.7,0,40,64,10,2,1.555555556,1,0.2,0.25,0.33,0.33,0.25,0.2
15016,6.1,1,203,63,10,2,1.352941176,0,0.2,0.25,0.33,0.33,0.25,0.2
15017,6.2,1,203,64,10,2,1.12,1,0.2,0.25,0.33,0.67,0.5,0.4
15018,6.3,1,203,63,10,2,1.352941176,1,0.2,0.25,0,0.67,0.75,0.6
15019,6.4,1,203,64,10,2,1.12,1,0.2,0,0,1,0.75,0.8
15020,6.5,0,203,63,10,2,1.352941176,1,0,0,0,1,1,0.8
15021,6.6,0,203,63,10,2,1.352941176,0,0,0,0,0.67,0.75,0.8
15022,7.1,1,80,64,10,2,1.25,0,0,0,0,0.33,0.5,0.6
15023,7.2,0,80,63,10,2,1.25,1,0,0,0,0.33,0.5,0.6
15024,7.3,0,80,10,10,2,1.181818182,0,0,0,0,0.33,0.25,0.4
15025,7.4,1,80,10,10,2,1.181818182,0,0,0,0,0.33,0.25,0.2
15026,7.5,0,80,64,10,2,1.25,1,0,0,0,0.33,0.5,0.4
15027,7.6,1,80,64,10,2,1.25,0,0,0,0,0.33,0.25,0.4
15028,8.1,1,203,64,10,2,1.12,1,0,0,0,0.67,0.5,0.4
15029,8.2,1,203,10,10,2,0.625,1,0,0,0,0.67,0.75,0.6
15030,8.3,1,203,64,10,2,1.12,1,0,0,0,1,0.75,0.8
15031,8.4,1,203,10,10,2,0.625,1,0,0,0,1,1,0.8
15032,8.5,4,203,64,10,2,1.12,1,0,0,0,1,1,1
15033,8.6,0,203,64,10,2,1.12,4,0,0,0,2,1.75,1.6
15034,9.1,1,80,10,10,2,1.181818182,0,0,0,0,1.67,1.5,1.4
15035,9.2,1,80,64,10,2,1.25,1,0,0,0,1.67,1.5,1.4
15036,9.3,1,80,10,10,2,1.181818182,1,0,0,0,0.67,1.5,1.4
15037,9.4,1,80,10,10,2,1.181818182,1,0.2,0.25,0.33,1,0.75,1.4
15038,9.5,1,80,64,10,2,1.25,1,0.2,0.25,0.33,1,1,0.8
15039,9.6,6,80,10,10,2,1.181818182,1,0.2,0.25,0.33,1,1,1
15040,9.7,1,80,10,10,2,1.181818182,6,0.2,0.25,0,2.67,2.25,2
15041,10.1,6,154,10,10,2,3.25,1,0.2,0,0,2.67,2.25,2
15042,10.2,1,154,10,10,2,3.25,6,0,0,0,4.33,3.5,3
15043,10.3,1,154,64,10,2,2.7,1,0.2,0.25,0.33,2.67,3.5,3
15044,10.4,6,154,10,10,2,3.25,1,0.2,0.25,0.33,2.67,2.25,3
15045,10.5,1,154,10,10,2,3.25,6,0.2,0.25,0.33,2.67,3.5,3
15046,10.6,0,154,64,10,2,2.7,1,0.2,0.25,0,2.67,2.25,3
15047,11.1,0,203,10,10,2,0.625,0,0.2,0,0,2.33,2,1.8
15048,11.2,0,203,10,10,2,0.625,0,0,0,0,0.33,1.75,1.6
15049,11.3,1,203,10,10,2,0.625,0,0,0,0,0,0.25,1.4
15050,11.4,1,203,64,10,2,1.12,1,0,0,0,0.33,0.25,0.4
15051,11.5,1,203,10,10,2,0.625,1,0,0,0,0.67,0.5,0.4
15052,11.6,1,203,64,10,2,1.12,1,0,0,0,1,0.75,0.6
15053,12.1,1,80,64,10,2,1.25,1,0,0,0,1,1,0.8
15054,12.2,1,80,10,10,2,1.181818182,1,0,0,0,1,1,1
15055,12.3,6,80,64,10,2,1.25,1,0,0,0,1,1,1
15056,12.4,1,80,64,10,2,1.25,6,0,0,0,2.67,2.25,2
15057,12.5,0,80,64,10,2,1.25,1,0.2,0.25,0.33,2.67,2.25,2
15058,12.6,2,80,64,10,2,1.25,0,0.2,0.25,0.33,2.33,2,1.8
15059,12.7,0,80,64,10,2,1.25,2,0.2,0.25,0.33,1,2.25,2
15060,13.1,1,203,10,10,2,0.625,0,0.2,0.25,0,0.67,0.75,1.8
15061,13.2,1,203,64,10,2,1.12,1,0.2,0,0,1,0.75,0.8
15062,13.3,0,203,10,10,2,0.625,1,0,0,0,0.67,1,0.8
15063,13.4,1,203,239,10,2,1,0,0,0,0,0.67,0.5,0.8
15064,13.5,1,203,64,10,2,1.12,1,0,0,0,0.67,0.75,0.6
15065,13.6,1,203,239,10,2,1,1,0,0,0,0.67,0.75,0.8
15066,14.1,0,40,239,10,2,0.5,1,0,0,0,1,0.75,0.8
15067,14.2,1,40,239,10,2,0.5,0,0,0,0,0.67,0.75,0.6
15068,14.3,6,40,64,10,2,1.555555556,1,0,0,0,0.67,0.75,0.8
15069,14.4,4,40,64,10,2,1.555555556,6,0,0,0,2.33,2,1.8
15070,14.5,4,40,64,10,2,1.555555556,4,0,0,0,3.67,2.75,2.4
15071,14.6,0,40,64,10,2,1.555555556,4,0,0,0,4.67,3.75,3
15072,15.1,4,113,239,10,2,3,0,0,0,0,2.67,3.5,3
15073,15.2,1,113,239,10,2,3,4,0,0,0,2.67,3,3.6
15074,15.3,0,113,64,10,2,2.2,1,0,0,0,1.67,2.25,2.6
15075,15.4,4,113,64,10,2,2.2,0,0,0,0,1.67,1.25,1.8
15076,15.5,0,113,64,10,2,2.2,4,0,0,0,1.67,2.25,1.8
15077,15.6,6,113,64,10,2,2.2,0,0,0,0,1.33,1.25,1.8
15078,16.1,1,80,239,10,2,2,6,0,0,0,3.33,2.5,2.2
15079,16.2,1,80,64,10,2,1.25,1,0,0,0,2.33,2.75,2.2
15080,16.3,4,80,239,10,2,2,1,0,0,0,2.67,2,2.4
15081,16.4,2,80,239,10,2,2,4,0,0,0,2,3,2.4
15082,16.5,1,80,239,10,2,2,2,0,0,0,2.33,2,2.8
15083,16.6,6,80,64,10,2,1.25,1,0,0,0,2.33,2,1.8
15084,17.1,4,154,239,10,2,1.666666667,6,0,0,0,3,3.25,2.8
15085,17.2,0,154,239,10,2,1.666666667,4,0,0,0,3.67,3.25,3.4
15086,17.3,1,154,20,10,2,1.888888889,0,0,0,0,3.33,2.75,2.6
15087,17.4,0,154,64,10,2,2.7,1,0,0,0,1.67,2.75,2.4
15088,17.5,1,154,64,10,2,2.7,0,0,0,0,0.33,1.25,2.2
15089,17.6,1,154,20,10,2,1.888888889,1,0,0,0,0.67,0.5,1.2
15090,18.1,1,113,20,10,2,2.090909091,1,0.2,0.25,0.33,0.67,0.75,0.6
15091,18.2,1,113,20,10,2,2.090909091,1,0.4,0.5,0.67,1,0.75,0.8
15092,18.3,1,113,64,10,2,2.2,1,0.4,0.5,0.67,1,1,0.8
15093,18.4,6,113,20,10,2,2.090909091,1,0.4,0.5,0.33,1,1,1
15094,18.5,4,113,20,10,2,2.090909091,6,0.4,0.25,0,2.67,2.25,2
15095,18.6,0,113,20,10,2,2.090909091,4,0.2,0,0,3.67,3,2.6
15096,18.7,2,113,20,10,2,2.090909091,0,0,0,0,3.33,2.75,2.4
15097,19.1,4,154,64,10,2,2.7,2,0,0,0,2,3,2.6
15098,19.2,4,154,64,10,2,2.7,4,0,0,0,2,2.5,3.2
15099,19.3,6,154,64,10,2,2.7,4,0,0,0,3.33,2.5,2.8
15100,19.4,4,154,64,10,2,2.7,6,0,0,0,4.67,4,3.2
15101,19.5,6,154,64,10,2,2.7,4,0,0,0,4.67,4.5,4
15102,19.6,1,154,64,10,2,2.7,6,0,0,0,5.33,5,4.8
15103,0.1,0,98,21,2,7,1.25,1,0,0,0,3.67,4.25,4.2
15104,0.2,4,98,21,2,7,1.25,0,0,0,0,2.33,2.75,3.4
15105,0.3,1,98,21,2,7,1.25,4,0,0,0,1.67,2.75,3
15106,0.4,0,98,42,2,7,1.909090909,1,0,0,0,1.67,1.5,2.4
15107,0.5,4,98,42,2,7,1.909090909,0,0,0,0,1.67,1.25,1.2
15108,0.6,0,98,42,2,7,1.909090909,4,0.8,1,1.33,1.67,2.25,1.8
15109,1.1,1,152,21,2,7,3.25,0,0.8,1,1.33,1.33,1.25,1.8
15110,1.2,4,152,42,2,7,2.5,1,0.8,1,1.33,1.67,1.25,1.2
15111,1.3,1,152,42,2,7,2.5,4,0.8,1,0,1.67,2.25,1.8
15112,1.4,6,152,21,2,7,3.25,1,0.8,0,0,2,1.5,2
15113,1.5,6,152,21,2,7,3.25,6,0,0,0,3.67,3,2.4
15114,1.6,0,152,21,2,7,3.25,6,0,0,0,4.33,4.25,3.6
15115,2.1,4,98,42,2,7,1.909090909,0,0,0,0,4,3.25,3.4
15116,2.2,6,98,42,2,7,1.909090909,4,0,0,0,3.33,4,3.4
15117,2.3,6,98,42,2,7,1.909090909,6,0,0,0,3.33,4,4.4
15118,2.4,0,98,42,2,7,1.909090909,6,0,0,0,5.33,4,4.4
15119,2.5,6,98,42,2,7,1.909090909,0,0,0,0,4,4,3.2
15120,2.6,1,98,42,2,7,1.909090909,6,0,0,0,4,4.5,4.4
15121,3.1,6,177,42,2,7,3,1,0,0,0,2.33,3.25,3.8
15122,3.2,0,177,42,2,7,3,6,0,0,0,4.33,3.25,3.8
15123,3.3,1,177,207,2,7,1.75,0,0,0,0,2.33,3.25,2.6
15124,3.4,0,177,21,2,7,0.666666667,1,0,0,0,2.33,2,2.8
15125,3.5,0,177,21,2,7,0.666666667,0,0,0,0,0.33,1.75,1.6
15126,3.6,2,177,21,2,7,0.666666667,0,0,0,0,0.33,0.25,1.4
15127,4.1,1,236,207,2,7,2.5,2,0,0,0,0.67,0.75,0.6
15128,4.2,6,236,21,2,7,1.5,1,0,0,0,1,0.75,0.8
15129,4.3,0,236,21,2,7,1.5,6,0,0,0,3,2.25,1.8
15130,4.4,0,236,71,2,7,1.266666667,0,0,0,0,2.33,2.25,1.8
15131,4.5,0,236,71,2,7,1.266666667,0,0,0,0,2,1.75,1.8
15132,4.6,1,236,71,2,7,1.266666667,0,0,0,0,0,1.5,1.4
15133,5.1,1,177,71,2,7,2.5,1,0,0,0,0.33,0.25,1.4
15134,5.2,4,177,207,2,7,1.75,1,0.2,0.25,0.33,0.67,0.5,0.4
15135,5.3,1,177,207,2,7,1.75,4,0.2,0.25,0.33,2,1.5,1.2
15136,5.4,0,177,71,2,7,2.5,1,0.2,0.25,0.33,2,1.75,1.4
15137,5.5,2,177,71,2,7,2.5,0,0.2,0.25,0,1.67,1.5,1.4
15138,5.6,1,177,71,2,7,2.5,2,0.2,0,0,1,1.75,1.6
